participant_id,session_id,event_order,event_type,expected_code,harmonized_event_type,event_time_psychopy,block,trial_idx_in_block,question_id,question_number,question_year,question_field,question_type,source,global_analysis_excluded,global_exclusion_reason
PID018,2025-11-20_002,53,Q_TEXT_ON,11,question_start,1511.643564,C3,2,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,54,BUTTON_CLICK,13,,1537.536353,C3,2,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,55,Q_STEM_ON,14,,1537.661222,C3,2,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,56,BUTTON_CLICK,13,,1546.603159,C3,2,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,57,Q_OPTIONS_ON,15,,1546.737793,C3,2,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,58,ANS_E,25,answer,1636.388909,C3,2,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,59,ITI,99,,1641.162412,C3,3,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,60,Q_TEXT_ON,11,question_start,1641.185718,C3,3,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,61,BUTTON_CLICK,13,,1697.727706,C3,3,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,62,Q_STEM_ON,14,,1697.854895,C3,3,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,63,BUTTON_CLICK,13,,1707.87779,C3,3,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,64,Q_OPTIONS_ON,15,,1708.014109,C3,3,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,65,ANS_D,24,answer,1783.531686,C3,3,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,66,BLK_OFF,92,block_end,1784.038539,C3,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,67,BLK_ON,91,block_start,1787.856592,C4,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,68,ITI,99,,1791.338771,C4,1,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,69,Q_TEXT_ON,11,question_start,1791.355367,C4,1,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,70,BUTTON_CLICK,13,,1834.257149,C4,1,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,71,Q_STEM_ON,14,,1834.386547,C4,1,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,72,BUTTON_CLICK,13,,1843.173083,C4,1,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,73,Q_OPTIONS_ON,15,,1843.303066,C4,1,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,74,ANS_E,25,answer,1967.619328,C4,1,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,75,ITI,99,,1971.392676,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,76,Q_TEXT_ON,11,question_start,1971.416586,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,77,BUTTON_CLICK,13,,2051.990353,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,78,Q_STEM_ON,14,,2052.116131,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,79,BUTTON_CLICK,13,,2065.970587,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,80,Q_OPTIONS_ON,15,,2066.105425,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,81,ANS_B,22,answer,2231.861241,C4,2,2021.0_CH_76,76,2021.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,82,BLK_OFF,92,block_end,2232.369085,C4,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,83,BLK_ON,91,block_start,2235.051818,C5,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,84,ITI,99,,2238.767416,C5,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,85,Q_TEXT_ON,11,question_start,2238.782748,C5,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,86,BUTTON_CLICK,13,,2275.887155,C5,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,87,Q_STEM_ON,14,,2276.015681,C5,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,88,BUTTON_CLICK,13,,2283.403905,C5,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,89,Q_OPTIONS_ON,15,,2283.536283,C5,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,90,ANS_D,24,answer,2405.249693,C5,1,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,91,ITI,99,,2409.807078,C5,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,92,Q_TEXT_ON,11,question_start,2409.81787,C5,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,93,BUTTON_CLICK,13,,2446.910385,C5,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,94,Q_STEM_ON,14,,2447.040461,C5,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,95,BUTTON_CLICK,13,,2466.323775,C5,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,96,Q_OPTIONS_ON,15,,2466.459235,C5,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,97,ANS_B,22,answer,2559.410205,C5,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID018,2025-11-20_002,98,ITI,99,,2564.583436,C5,3,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID018,2025-11-20_002,99,Q_TEXT_ON,11,question_start,2564.605556,C5,3,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID018,2025-11-20_002,100,BUTTON_CLICK,13,,2626.231559,C5,3,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID018,2025-11-20_002,101,Q_STEM_ON,14,,2626.357095,C5,3,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID018,2025-11-20_002,102,BUTTON_CLICK,13,,2631.413963,C5,3,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID018,2025-11-20_002,103,Q_OPTIONS_ON,15,,2631.545453,C5,3,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID018,2025-11-20_002,104,ANS_E,25,answer,2717.801524,C5,3,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID018,2025-11-20_002,105,BLK_OFF,92,block_end,2718.309032,C5,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,106,BLK_ON,91,block_start,2722.791233,A1,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,107,ITI,99,,2726.107213,A1,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,108,Q_TEXT_ON,11,question_start,2726.119684,A1,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,109,BUTTON_CLICK,13,,2768.276291,A1,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,110,Q_STEM_ON,14,,2768.403554,A1,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,111,BUTTON_CLICK,13,,2781.575142,A1,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,112,Q_OPTIONS_ON,15,,2781.714084,A1,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,113,ANS_A,21,answer,2848.347481,A1,1,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,114,ITI,99,,2853.454825,A1,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,115,Q_TEXT_ON,11,question_start,2853.464277,A1,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,116,BUTTON_CLICK,13,,2894.473151,A1,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,117,Q_STEM_ON,14,,2894.597277,A1,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,118,BUTTON_CLICK,13,,2901.17442,A1,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,119,Q_OPTIONS_ON,15,,2901.310583,A1,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,120,ANS_B,22,answer,3044.050621,A1,2,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,121,ITI,99,,3047.673623,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,122,Q_TEXT_ON,11,question_start,3047.689334,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,123,BUTTON_CLICK,13,,3096.841696,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,124,Q_STEM_ON,14,,3096.97006,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,125,BUTTON_CLICK,13,,3108.322435,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,126,Q_OPTIONS_ON,15,,3108.458594,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,127,ANS_C,23,answer,3173.41364,A1,3,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,128,BLK_OFF,92,block_end,3173.921315,A1,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,129,BLK_ON,91,block_start,3177.553644,A2,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,130,ITI,99,,3182.400993,A2,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID018,2025-11-20_002,131,Q_TEXT_ON,11,question_start,3182.418864,A2,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID018,2025-11-20_002,132,BUTTON_CLICK,13,,3249.452323,A2,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID018,2025-11-20_002,133,Q_STEM_ON,14,,3249.577803,A2,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID018,2025-11-20_002,134,BUTTON_CLICK,13,,3260.833188,A2,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID018,2025-11-20_002,135,Q_OPTIONS_ON,15,,3260.966705,A2,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID018,2025-11-20_002,136,ANS_C,23,answer,3307.507676,A2,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID018,2025-11-20_002,137,ITI,99,,3312.216336,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,138,Q_TEXT_ON,11,question_start,3312.230988,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,139,BUTTON_CLICK,13,,3359.917974,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,140,Q_STEM_ON,14,,3360.046229,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,141,BUTTON_CLICK,13,,3366.69832,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,142,Q_OPTIONS_ON,15,,3366.832957,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,143,ANS_E,25,answer,3477.532263,A2,2,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,144,ITI,99,,3481.571716,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,145,Q_TEXT_ON,11,question_start,3481.583018,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,146,BUTTON_CLICK,13,,3540.604386,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,147,Q_STEM_ON,14,,3540.731897,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,148,BUTTON_CLICK,13,,3546.454905,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,149,Q_OPTIONS_ON,15,,3546.589514,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,150,ANS_A,21,answer,3653.954152,A2,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,151,BLK_OFF,92,block_end,3654.460365,A2,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,152,BLK_ON,91,block_start,3657.227416,A3,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,153,ITI,99,,3662.160541,A3,1,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,154,Q_TEXT_ON,11,question_start,3662.171169,A3,1,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,155,BUTTON_CLICK,13,,3720.276427,A3,1,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,156,Q_STEM_ON,14,,3720.40318,A3,1,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,157,BUTTON_CLICK,13,,3731.324473,A3,1,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,158,Q_OPTIONS_ON,15,,3731.459434,A3,1,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,159,ANS_A,21,answer,3932.526242,A3,1,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,160,ITI,99,,3937.284819,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,161,Q_TEXT_ON,11,question_start,3937.299441,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,162,BUTTON_CLICK,13,,3987.034447,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,163,Q_STEM_ON,14,,3987.159068,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,164,BUTTON_CLICK,13,,3995.249664,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,165,Q_OPTIONS_ON,15,,3995.383883,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,166,ANS_D,24,answer,4073.487665,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,167,ITI,99,,4078.294755,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,168,Q_TEXT_ON,11,question_start,4078.313913,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,169,BUTTON_CLICK,13,,4135.279342,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,170,Q_STEM_ON,14,,4135.405777,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,171,BUTTON_CLICK,13,,4143.71076,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,172,Q_OPTIONS_ON,15,,4143.845774,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,173,ANS_D,24,answer,4243.261833,A3,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,174,BLK_OFF,92,block_end,4243.768244,A3,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,175,BLK_ON,91,block_start,4246.81774,A4,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,176,ITI,99,,4251.134979,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,177,Q_TEXT_ON,11,question_start,4251.148352,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,178,BUTTON_CLICK,13,,4285.970521,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,179,Q_STEM_ON,14,,4286.098482,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,180,BUTTON_CLICK,13,,4295.437525,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,181,Q_OPTIONS_ON,15,,4295.570138,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,182,ANS_A,21,answer,4359.975269,A4,1,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,183,ITI,99,,4365.116201,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,184,Q_TEXT_ON,11,question_start,4365.128303,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,185,BUTTON_CLICK,13,,4405.468632,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,186,Q_STEM_ON,14,,4405.593069,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,187,BUTTON_CLICK,13,,4409.767249,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,188,Q_OPTIONS_ON,15,,4409.901627,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,189,ANS_A,21,answer,4441.92949,A4,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,190,ITI,99,,4446.054319,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,191,Q_TEXT_ON,11,question_start,4446.072747,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,192,BUTTON_CLICK,13,,4502.386272,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,193,Q_STEM_ON,14,,4502.514504,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,194,BUTTON_CLICK,13,,4514.26774,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,195,Q_OPTIONS_ON,15,,4514.39856,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,196,ANS_E,25,answer,4569.743266,A4,3,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,197,BLOCK_REST,93,,4570.251436,A4,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,198,BLK_OFF,92,block_end,4666.818508,A4,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,199,BLK_ON,91,block_start,4669.401644,A5,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,200,ITI,99,,4673.300736,A5,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,201,Q_TEXT_ON,11,question_start,4673.317379,A5,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,202,BUTTON_CLICK,13,,4705.154391,A5,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,203,Q_STEM_ON,14,,4705.281695,A5,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,204,BUTTON_CLICK,13,,4717.73615,A5,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,205,Q_OPTIONS_ON,15,,4717.869429,A5,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,206,ANS_E,25,answer,4805.422383,A5,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,207,ITI,99,,4810.81118,A5,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,208,Q_TEXT_ON,11,question_start,4810.823689,A5,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,209,BUTTON_CLICK,13,,4840.200246,A5,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,210,Q_STEM_ON,14,,4840.324627,A5,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,211,BUTTON_CLICK,13,,4845.633124,A5,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,212,Q_OPTIONS_ON,15,,4845.767352,A5,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,213,ANS_A,21,answer,4965.946754,A5,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,214,ITI,99,,4970.469924,A5,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,215,Q_TEXT_ON,11,question_start,4970.48349,A5,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,216,BUTTON_CLICK,13,,5014.623916,A5,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,217,Q_STEM_ON,14,,5014.751523,A5,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,218,BUTTON_CLICK,13,,5020.155186,A5,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,219,Q_OPTIONS_ON,15,,5020.287588,A5,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,220,ANS_E,25,answer,5099.010986,A5,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID018,2025-11-20_002,221,BLK_OFF,92,block_end,5099.516092,A5,-1,,,,,,psychopy,False,
PID018,2025-11-20_002,222,EXP_END,2,,5099.516184,END,-1,,,,,,psychopy,False,
PID019,2025-11-20_003,1,EXP_START,1,,13.963251,START,-1,,,,,,psychopy,False,
PID019,2025-11-20_003,2,PING,3,,64.696488,PING,-1,,,,,,psychopy,False,
PID019,2025-11-20_003,3,QUESTIONNAIRE_ON,71,,64.706882,PRE,-1,,,,start,QNR,psychopy,False,
PID019,2025-11-20_003,4,QUESTIONNAIRE_OFF,72,,181.793706,PRE,-1,,,,end,QNR,psychopy,False,
PID019,2025-11-20_003,5,BLK_ON,91,block_start,183.076395,A1,-1,,,,,,psychopy,False,
PID019,2025-11-20_003,6,ITI,99,,186.925516,A1,1,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,7,Q_TEXT_ON,11,question_start,186.952056,A1,1,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,8,BUTTON_CLICK,13,,210.780788,A1,1,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,9,Q_STEM_ON,14,,210.908921,A1,1,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,10,BUTTON_CLICK,13,,216.645924,A1,1,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,11,Q_OPTIONS_ON,15,,216.799926,A1,1,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,12,ANS_A,21,answer,243.191941,A1,1,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,13,ITI,99,,247.264954,A1,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,14,Q_TEXT_ON,11,question_start,247.282338,A1,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,15,BUTTON_CLICK,13,,282.002989,A1,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,16,Q_STEM_ON,14,,282.136044,A1,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,17,BUTTON_CLICK,13,,290.967913,A1,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,18,Q_OPTIONS_ON,15,,291.111155,A1,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,19,ANS_D,24,answer,335.694192,A1,2,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,20,ITI,99,,339.90073,A1,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,21,Q_TEXT_ON,11,question_start,339.917686,A1,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,22,BUTTON_CLICK,13,,368.739165,A1,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,23,Q_STEM_ON,14,,368.869039,A1,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,24,BUTTON_CLICK,13,,373.54013,A1,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,25,Q_OPTIONS_ON,15,,373.677119,A1,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,26,ANS_A,21,answer,392.734211,A1,3,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,27,BLOCK_REST,93,,393.242772,A1,-1,,,,,,psychopy,False,
PID019,2025-11-20_003,28,BLK_OFF,92,block_end,603.092186,A1,-1,,,,,,psychopy,False,
PID019,2025-11-20_003,29,BLK_ON,91,block_start,605.410757,A2,-1,,,,,,psychopy,False,
PID019,2025-11-20_003,30,ITI,99,,610.357926,A2,1,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,31,Q_TEXT_ON,11,question_start,610.380358,A2,1,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID019,2025-11-20_003,32,BUTTON_CLICK,13,,639.546383,A2,1,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
