participant_id,folder_name,timestamp_raw,timestamp_iso,question_id,raw_value,raw_key_present,source_json,source_json_full_path
PID007,PID007,20251113_163330,2025-11-13 16:33:30,years_in_luxembourg,8,True,socio_pid007_20251113_163330.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/socio_pid007_20251113_163330.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,affiliation,Postdoctoral student,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,age,27,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,country_of_birth,France,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,country_secondary_ed,France,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,degree_field,Economics,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,department_unit,Labour Market,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,employee_role,Postdoc,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,first_gen_he,No,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,first_language,French,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,gender,male,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,highest_degree,Doctorate,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,living_arrangement,Single,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,nationality,French,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,other_languages,English,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,parent_a_edu,Doctorate,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,parent_b_edu,Master,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,primary_school_langs,French,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,programme_name,,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,study_level,,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,year_in_programme,,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID008,PID08,20251114_124523,2025-11-14 12:45:23,years_in_luxembourg,5,True,socio_PID08_20251114_124523.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/socio_PID08_20251114_124523.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,affiliation,Bachelor student,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,age,20,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,country_of_birth,USA,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,country_secondary_ed,Luxembourg,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,degree_field,highschool,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,department_unit,psychology,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,employee_role,,False,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,first_gen_he,No,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,first_language,polish,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,gender,female,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,highest_degree,Upper-secondary,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,living_arrangement,Appartment,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,nationality,Polish,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,other_languages,"luxembourgish, english, french, german",True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,parent_a_edu,Doctorate,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,parent_b_edu,Seconday school diploma,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,primary_school_langs,Luxembourgish French German,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,programme_name,BAP Bachelors in Psychology,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,study_level,Bachelor,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,year_in_programme,2,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID009,PID09,20251114_143701,2025-11-14 14:37:01,years_in_luxembourg,16,True,socio_PID09_20251114_143701.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID09/socio_PID09_20251114_143701.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,affiliation,PhD,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,age,33,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,country_of_birth,Non-Eu,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,country_secondary_ed,Uzbekistan,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,degree_field,Economics,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,department_unit,Living Conditions,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,employee_role,,False,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,first_gen_he,No,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,first_language,Russian,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,gender,female,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,highest_degree,Master,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,living_arrangement,Studio,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,nationality,Third country national,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,other_languages,"English, Korean, Uzbek",True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,parent_a_edu,Bachelor,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,parent_b_edu,Bachelor,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,primary_school_langs,"Uzbek, Russian",True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,programme_name,,False,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,study_level,,False,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,year_in_programme,,False,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID010,PID010,20251114_165001,2025-11-14 16:50:01,years_in_luxembourg,2,True,socio_PID010_20251114_165001.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID010/socio_PID010_20251114_165001.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,affiliation,PhD candidate,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,age,35,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,country_of_birth,Germany,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,country_secondary_ed,Germany,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,degree_field,Geoarchaeology,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,department_unit,Institute of History,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,employee_role,,False,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,first_gen_he,no,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,first_language,German,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,gender,male,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,highest_degree,Master,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,living_arrangement,Alone,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,nationality,German,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,other_languages,English,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,parent_a_edu,University,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,parent_b_edu,secondary school,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,primary_school_langs,German,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,programme_name,,False,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,study_level,,False,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,year_in_programme,,False,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID011,PID11,20251118_110941,2025-11-18 11:09:41,years_in_luxembourg,0,True,socio_PID11_20251118_110941.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID11/socio_PID11_20251118_110941.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,affiliation,Master student,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,age,28,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,country_of_birth,Brazil,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,country_secondary_ed,Brazil,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,degree_field,Engineering,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,department_unit,Engineering,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,employee_role,,False,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,first_gen_he,No,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,first_language,Portuguese,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,gender,female,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,highest_degree,Bachelor,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,living_arrangement,with family,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,nationality,Brazilian and Luxembourgish,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,other_languages,English and French,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,parent_a_edu,Bachelor,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,parent_b_edu,Secondary school,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,primary_school_langs,Portuguese,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,programme_name,Master in Sustainable Development,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,study_level,Master,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,year_in_programme,1,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID012,PID12,20251118_141329,2025-11-18 14:13:29,years_in_luxembourg,3,True,socio_PID12_20251118_141329.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID12/socio_PID12_20251118_141329.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,affiliation,University Employee,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,age,45,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,country_of_birth,Iran,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,country_secondary_ed,Luxembourg and Albania,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,degree_field,Social Sciences and Educational Sciences,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,department_unit,Media Centre,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,employee_role,Technical Staff,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,first_gen_he,No,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,first_language,Persian,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,gender,male,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,highest_degree,Master,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,living_arrangement,With wife and flat mates,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,nationality,Luxembourg,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,other_languages,"English, German, French, Luxembourgish",True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,parent_a_edu,Bachelor,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,parent_b_edu,Secondary School,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,primary_school_langs,Luxembourgish,True,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,programme_name,,False,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,study_level,,False,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
PID013,PID13,20251118_153529,2025-11-18 15:35:29,year_in_programme,,False,socio_PID13_20251118_153529.json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 18-11-25/PID13/socio_PID13_20251118_153529.json
