participant_id,participant_folder,timestamp_raw,timestamp_iso,source_log,source_log_full_path,phase,block,trial_idx_in_block,question_number,question_year,question_field,question_type_log,t_abs,rt_from_phase,choice,correct_raw,button_click_time,option_view_time,marker_name,marker_code,note
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A3,1,83,2021,CH,abstract,3271.727741,3.2100011594593525e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A3,1,83,2021,CH,abstract,3274.085996,2.3582865999778733,,,2.358277,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A3,1,83,2021,CH,abstract,3274.218151,2.9799994081258774e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A3,1,83,2021,CH,abstract,3300.682736,26.464614500058815,A,,,26.4646,ANS_A,21,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,iti,A3,2,76,2020,CH,abstract,3304.473161,3.283533100038767,,,,,ITI,99,ITI duration: 3.27s
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_text_on,A3,2,76,2020,CH,abstract,3304.488655,3.4800032153725624e-05,,,,,Q_TEXT_ON,11,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A3,2,76,2020,CH,abstract,3326.529272,22.04065140010789,,,22.040638,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A3,2,76,2020,CH,abstract,3326.657131,4.400010220706463e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A3,2,76,2020,CH,abstract,3328.461211,1.8041250000242144,,,1.804113,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A3,2,76,2020,CH,abstract,3328.596773,3.1100003980100155e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A3,2,76,2020,CH,abstract,3421.713246,93.11650460003875,A,,,93.116478,ANS_A,21,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,iti,A3,3,57,2021,CH,abstract,3426.770478,4.550189700094052,,,,,ITI,99,ITI duration: 4.54s
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_text_on,A3,3,57,2021,CH,abstract,3426.78017,2.759997732937336e-05,,,,,Q_TEXT_ON,11,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A3,3,57,2021,CH,abstract,3438.510963,11.730820499942638,,,11.730812,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A3,3,57,2021,CH,abstract,3438.640398,4.039995837956667e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A3,3,57,2021,CH,abstract,3440.593311,1.9529531999723986,,,1.952944,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A3,3,57,2021,CH,abstract,3440.730612,4.3199979700148106e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A3,3,57,2021,CH,abstract,3477.338759,36.60818940005265,B,,,36.608176,ANS_B,22,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,block_end,A3,-1,,,,,3661.747562,,,,,,BLK_OFF,92,A3 end (actual 420.0s)
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,block_start,A4,-1,,,,,3664.917055,,,,,,BLK_ON,91,A4 start (target 420s)
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,iti,A4,1,64,2019,CH,abstract,3668.498597,3.5814687999663875,,,,,ITI,99,ITI duration: 3.58s
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_text_on,A4,1,64,2019,CH,abstract,3668.511568,3.139988984912634e-05,,,,,Q_TEXT_ON,11,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A4,1,64,2019,CH,abstract,3683.789296,15.277759499964304,,,15.277745,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A4,1,64,2019,CH,abstract,3683.914166,3.200001083314419e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A4,1,64,2019,CH,abstract,3685.821877,1.9077431000769138,,,1.90773,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A4,1,64,2019,CH,abstract,3685.955654,3.430002834647894e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A4,1,64,2019,CH,abstract,3744.013529,58.0579093999695,A,,,58.057896,ANS_A,21,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,iti,A4,2,56,2019,CH,abstract,3749.203807,4.6845926000969484,,,,,ITI,99,ITI duration: 4.67s
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_text_on,A4,2,56,2019,CH,abstract,3749.218,5.0999922677874565e-05,,,,,Q_TEXT_ON,11,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A4,2,56,2019,CH,abstract,3768.992631,19.774682299932465,,,19.774668,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A4,2,56,2019,CH,abstract,3769.120237,3.160000778734684e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A4,2,56,2019,CH,abstract,3770.959488,1.8392834999831393,,,1.839271,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A4,2,56,2019,CH,abstract,3771.089426,3.0800001695752144e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A4,2,56,2019,CH,abstract,3849.196709,78.1073145000264,D,,,78.107298,ANS_D,24,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,iti,A4,3,65,2019,CH,abstract,3853.20476,3.500857000006363,,,,,ITI,99,ITI duration: 3.50s
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_text_on,A4,3,65,2019,CH,abstract,3853.220755,3.3100019209086895e-05,,,,,Q_TEXT_ON,11,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A4,3,65,2019,CH,abstract,3866.64349,13.422768900054507,,,13.422758,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A4,3,65,2019,CH,abstract,3866.772129,4.429998807609081e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A4,3,65,2019,CH,abstract,3868.31,1.537914799991995,,,1.537901,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A4,3,65,2019,CH,abstract,3868.446786,4.0400074794888496e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A4,3,65,2019,CH,abstract,3902.070766,33.624021199997514,A,,,33.624013,ANS_A,21,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,block_end,A4,-1,,,,,4084.932373,,,,,,BLK_OFF,92,A4 end (actual 420.0s)
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,block_start,A5,-1,,,,,4087.452036,,,,,,BLK_ON,91,A5 start (target 420s)
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,iti,A5,1,51,2022,CH,abstract,4092.350374,4.898146199993789,,,,,ITI,99,ITI duration: 4.89s
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_text_on,A5,1,51,2022,CH,abstract,4092.367243,3.350002225488424e-05,,,,,Q_TEXT_ON,11,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A5,1,51,2022,CH,abstract,4109.604503,17.237293599988334,,,17.237285,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A5,1,51,2022,CH,abstract,4109.733178,4.339998122304678e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A5,1,51,2022,CH,abstract,4111.8555,2.122365500079468,,,2.122346,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A5,1,51,2022,CH,abstract,4111.985231,3.3400021493434906e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A5,1,51,2022,CH,abstract,4184.195067,72.20986980001908,E,,,72.209857,ANS_E,25,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,iti,A5,2,86,2021,CH,abstract,4188.117354,3.4170060999458656,,,,,ITI,99,ITI duration: 3.40s
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_text_on,A5,2,86,2021,CH,abstract,4188.129947,5.630007945001125e-05,,,,,Q_TEXT_ON,11,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A5,2,86,2021,CH,abstract,4190.224949,2.0950586000690237,,,2.095045,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A5,2,86,2021,CH,abstract,4190.351079,3.77000542357564e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A5,2,86,2021,CH,abstract,4190.975225,0.624183600069955,,,0.62417,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A5,2,86,2021,CH,abstract,4191.111499,3.070000093430281e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A5,2,86,2021,CH,abstract,4233.768306,42.656837700051256,A,,,42.656829,ANS_A,21,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,iti,A5,3,65,2021,CH,abstract,4238.942945,4.665212800027803,,,,,ITI,99,ITI duration: 4.65s
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_text_on,A5,3,65,2021,CH,abstract,4238.958299,3.6100042052567005e-05,,,,,Q_TEXT_ON,11,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A5,3,65,2021,CH,abstract,4251.851478,12.893215300049633,,,12.893203,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_stem_on,A5,3,65,2021,CH,abstract,4251.977019,3.869994543492794e-05,,,,,Q_STEM_ON,14,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,button_click,A5,3,65,2021,CH,abstract,4253.383857,1.406876499997452,,,1.406862,,BUTTON_CLICK,13,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,q_options_on,A5,3,65,2021,CH,abstract,4253.517436,3.3400021493434906e-05,,,,,Q_OPTIONS_ON,15,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,answer,A5,3,65,2021,CH,abstract,4272.829378,19.31197479995899,A,,,19.311962,ANS_A,21,
PID027,PID27,20251125_162020,2025-11-25 16:20:20,enem_blocks_PID27_20251125_162020.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 25-11-25/PID27/enem_blocks_PID27_20251125_162020.csv,block_end,A5,-1,,,,,4507.465663,,,,,,BLK_OFF,92,A5 end (actual 420.0s)
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,block_start,C1,-1,,,,,610.930727,,,,,,BLK_ON,91,C1 start (target 420s)
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,iti,C1,1,47,2017,CH,concrete,615.897481,4.966696400006185,,,,,ITI,99,ITI duration: 4.95s
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,q_text_on,C1,1,47,2017,CH,concrete,615.929408,3.239999932702631e-05,,,,,Q_TEXT_ON,11,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,button_click,C1,1,47,2017,CH,concrete,655.80001,39.87063489999855,,,39.870622,,BUTTON_CLICK,13,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,q_stem_on,C1,1,47,2017,CH,concrete,655.928295,4.739999712910503e-05,,,,,Q_STEM_ON,14,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,button_click,C1,1,47,2017,CH,concrete,671.32962,15.401372200001788,,,15.40136,,BUTTON_CLICK,13,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,q_options_on,C1,1,47,2017,CH,concrete,671.486313,3.6799996451009065e-05,,,,,Q_OPTIONS_ON,15,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,answer,C1,1,47,2017,CH,concrete,835.021324,163.53504750000138,D,,,163.535039,ANS_D,24,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,iti,C1,2,46,2021,CH,concrete,840.511024,4.9656500999990385,,,,,ITI,99,ITI duration: 4.95s
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,q_text_on,C1,2,46,2021,CH,concrete,840.525451,3.120000474154949e-05,,,,,Q_TEXT_ON,11,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,button_click,C1,2,46,2021,CH,concrete,863.333389,22.80796960000589,,,22.807957,,BUTTON_CLICK,13,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,q_stem_on,C1,2,46,2021,CH,concrete,863.465545,4.470000567380339e-05,,,,,Q_STEM_ON,14,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,button_click,C1,2,46,2021,CH,concrete,872.430975,8.965474900003755,,,8.965462,,BUTTON_CLICK,13,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,q_options_on,C1,2,46,2021,CH,concrete,872.566893,3.51999988197349e-05,,,,,Q_OPTIONS_ON,15,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,answer,C1,2,46,2021,CH,concrete,911.29217,38.72531230000459,B,,,38.725298,ANS_B,22,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,iti,C1,3,77,2018,CH,concrete,915.265751,3.465945899995859,,,,,ITI,99,ITI duration: 3.45s
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,q_text_on,C1,3,77,2018,CH,concrete,915.278488,2.9100003303028643e-05,,,,,Q_TEXT_ON,11,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,button_click,C1,3,77,2018,CH,concrete,939.271829,23.993369900003017,,,23.993357,,BUTTON_CLICK,13,
PID028,PID028,20251126_101725,2025-11-26 10:17:25,enem_blocks_PID028_20251126_101725.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID028/enem_blocks_PID028_20251126_101725.csv,q_stem_on,C1,3,77,2018,CH,concrete,939.401801,2.9499999072868377e-05,,,,,Q_STEM_ON,14,
