participant_id,participant_folder,timestamp_raw,timestamp_iso,source_log,source_log_full_path,block,block_type_from_block,block_index_within_type,global_block_order,order_condition,trial_idx_in_block,question_id,question_year,question_field,question_number,question_type_log,t_iti,t_text_on,t_stem_on,t_options_on,t_answer,rt_from_phase_answer,option_view_time,chosen_answer_raw,answer_marker_name,n_answer_rows,n_button_click_rows,button_click_times_json,trial_notes,trial_idx_global
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C1,Concrete,1,1,ConcreteFirst,3,2017_CH_47,2017,CH,47,concrete,822.616182,822.630617,853.124031,856.198548,902.263425,46.06490720000147,46.064895,D,ANS_D,1,2,"[30.363785, 2.936251]",ITI duration: 4.50s,3
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C2,Concrete,2,2,ConcreteFirst,1,2021_CH_46,2021,CH,46,concrete,907.452478,907.464514,920.725793,925.43464,959.25429,33.819678300002124,33.819667,A,ANS_A,1,2,"[13.135408, 4.57371]",ITI duration: 3.03s,4
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C2,Concrete,2,2,ConcreteFirst,2,2017_CH_68,2017,CH,68,concrete,963.277009,963.286108,1001.296342,1004.906197,1055.971356,51.06519239999761,51.065172,C,ANS_C,1,2,"[37.884856, 3.473337]",ITI duration: 3.51s,5
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C2,Concrete,2,2,ConcreteFirst,3,2017_CH_75,2017,CH,75,concrete,1060.860948,1060.877472,1088.77212,1091.572243,1178.218626,86.64641370000027,86.646395,D,ANS_D,1,2,"[27.771118, 2.659743]",ITI duration: 4.37s,6
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C3,Concrete,3,3,ConcreteFirst,1,2020_CH_59,2020,CH,59,concrete,1329.017427,1329.033883,1351.875673,1355.646919,1428.744937,73.09804789999907,73.098026,C,ANS_C,1,2,"[22.713544, 3.637404]",ITI duration: 3.23s,7
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C3,Concrete,3,3,ConcreteFirst,2,2020_CH_82,2020,CH,82,concrete,1432.51807,1432.537882,1458.457073,1462.543207,1479.818954,17.275779199997487,17.275771,A,ANS_A,1,2,"[25.792683, 3.95582]",ITI duration: 3.25s,8
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C3,Concrete,3,3,ConcreteFirst,3,2017_CH_69,2017,CH,69,concrete,1485.075248,1485.084838,1505.168518,1512.090379,1536.876309,24.78595949999726,24.78595,E,ANS_E,1,2,"[19.955438, 6.787429]",ITI duration: 4.74s,9
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C4,Concrete,4,4,ConcreteFirst,1,2018_LC_44,2018,LC,44,concrete,1752.734245,1752.758901,1792.020185,1795.177109,1823.646548,28.46946819999721,28.469434,C,ANS_C,1,2,"[39.134683, 3.023663]",ITI duration: 4.81s,10
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C4,Concrete,4,4,ConcreteFirst,2,2021_CH_76,2021,CH,76,concrete,1829.154311,1829.173185,1853.376148,1859.484567,1920.998105,61.51357350000035,61.513553,B,ANS_B,1,2,"[24.077497, 5.973901]",ITI duration: 4.99s,11
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C4,Concrete,4,4,ConcreteFirst,3,2020_CH_56,2020,CH,56,concrete,1924.872021,1924.881035,1934.217252,1939.531153,1975.455979,35.92485820000002,35.924842,D,ANS_D,1,2,"[9.207217, 5.185443]",ITI duration: 3.35s,12
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C5,Concrete,5,5,ConcreteFirst,1,2020_CH_78,2020,CH,78,concrete,2172.798094,2172.808797,2181.726516,2186.645286,2204.819874,18.174617900003796,18.174597,C,ANS_C,1,2,"[8.789457, 4.786379]",ITI duration: 4.45s,13
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C5,Concrete,5,5,ConcreteFirst,2,2020_CH_84,2020,CH,84,concrete,2209.192034,2209.202289,2225.069083,2229.80399,2289.822419,60.01847629999975,60.018467,D,ANS_D,1,2,"[15.73756, 4.604578]",ITI duration: 3.85s,14
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,C5,Concrete,5,5,ConcreteFirst,3,2018_CH_77,2018,CH,77,concrete,2293.596154,2293.605461,2306.08574,2311.226524,2372.592717,61.36622219999845,61.3662,A,ANS_A,1,2,"[12.354833, 5.008526]",ITI duration: 3.25s,15
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A1,Abstract,1,6,ConcreteFirst,1,2021_CH_51,2021,CH,51,abstract,2593.331188,2593.343129,2611.255315,2614.494824,2644.948598,30.453804099997797,30.453795,A,ANS_A,1,2,"[17.784523, 3.105445]",ITI duration: 3.36s,16
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A1,Abstract,1,6,ConcreteFirst,2,2021_CH_86,2021,CH,86,abstract,2649.071114,2649.08458,2674.08143,2679.419101,2750.36446,70.9453902000023,70.94538,A,ANS_A,1,2,"[24.868081, 5.201922]",ITI duration: 3.60s,17
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A1,Abstract,1,6,ConcreteFirst,3,2022_CH_47,2022,CH,47,abstract,2754.154401,2754.17099,2786.723369,2790.651529,2839.85076,49.199262400004955,49.199254,E,ANS_E,1,2,"[32.428387, 3.792559]",ITI duration: 3.27s,18
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A2,Abstract,2,7,ConcreteFirst,1,2021_CH_83,2021,CH,83,abstract,3015.146488,3015.164098,3035.587395,3040.579767,3099.541435,58.96169849999569,58.961673,A,ANS_A,1,2,"[20.295354, 4.855887]",ITI duration: 3.19s,19
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A2,Abstract,2,7,ConcreteFirst,2,2020_CH_76,2020,CH,76,abstract,3104.648023,3104.666757,3140.636973,3146.373551,3155.916209,9.542694299998402,9.542675,E,ANS_E,1,2,"[35.843917, 5.604635]",ITI duration: 4.59s,20
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A2,Abstract,2,7,ConcreteFirst,3,2020_LC_31,2020,LC,31,abstract,3159.939728,3159.961035,3196.612437,3201.473344,3236.119843,34.646528400000534,34.646508,C,ANS_C,1,2,"[36.5226, 4.720283]",ITI duration: 3.51s,21
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A3,Abstract,3,8,ConcreteFirst,1,2021_CH_65,2021,CH,65,abstract,3441.360756,3441.372912,3460.795606,3463.653279,3497.728654,34.07540529999824,34.075393,A,ANS_A,1,2,"[19.294596, 2.72225]",ITI duration: 3.34s,22
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A3,Abstract,3,8,ConcreteFirst,2,2019_CH_64,2019,CH,64,abstract,3502.234042,3502.247003,3529.297752,3535.459438,3548.65327,13.193868099995598,13.193847,C,ANS_C,1,2,"[26.925097, 6.024751]",ITI duration: 3.99s,23
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A3,Abstract,3,8,ConcreteFirst,3,2022_CH_71,2022,CH,71,abstract,3552.293517,3552.304964,3575.479784,3580.299819,3635.888468,55.58868149999762,55.588672,A,ANS_A,1,2,"[23.043087, 4.685148]",ITI duration: 3.13s,24
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A4,Abstract,4,9,ConcreteFirst,1,2019_CH_65,2019,CH,65,abstract,3863.493361,3863.505033,3884.513108,3889.102011,3900.879172,11.777189799999178,11.777174,A,ANS_A,1,2,"[20.884676, 4.458948]",ITI duration: 4.74s,25
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A4,Abstract,4,9,ConcreteFirst,2,2022_CH_51,2022,CH,51,abstract,3904.61992,3904.63898,3926.95043,3932.660104,3984.265918,51.60584679999738,51.605821,E,ANS_E,1,2,"[22.186286, 5.575289]",ITI duration: 3.23s,26
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A4,Abstract,4,9,ConcreteFirst,3,2020_CH_77,2020,CH,77,abstract,3988.17321,3988.184127,4005.924909,4011.49666,4120.861376,109.36474949999683,109.36472,A,ANS_A,1,2,"[17.611957, 5.437151]",ITI duration: 3.39s,27
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A5,Abstract,5,10,ConcreteFirst,1,2021_CH_57,2021,CH,57,abstract,4282.974711,4282.98312,4301.282997,4304.740595,4353.056347,48.31578069999523,48.31576,B,ANS_B,1,2,"[18.173933, 3.322062]",ITI duration: 3.58s,28
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A5,Abstract,5,10,ConcreteFirst,2,2022_CH_60,2022,CH,60,abstract,4358.330556,4358.34866,4381.551306,4386.878405,4415.663105,28.784729799997876,28.784709,B,ANS_B,1,2,"[23.078455, 5.190858]",ITI duration: 4.75s,29
PID031,PID031,20251126_161805,2025-11-26 16:18:05,enem_blocks_PID031_20251126_161805.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 26-11-25/PID031/enem_blocks_PID031_20251126_161805.csv,A5,Abstract,5,10,ConcreteFirst,3,2019_CH_56,2019,CH,56,abstract,4419.737299,4419.756961,4439.129221,4446.950866,4492.933879,45.98304310000094,45.983019,D,ANS_D,1,2,"[19.243992, 7.686132]",ITI duration: 3.56s,30
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A1,Abstract,1,1,AbstractFirst,1,2022_CH_47,2022,CH,47,abstract,334.840223,334.866955,335.234288,388.961154,456.36428,67.40316289989278,67.40315,A,ANS_A,1,2,"[0.240427, 53.573534]",ITI duration: 3.05s,1
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A1,Abstract,1,1,AbstractFirst,2,2020_CH_77,2020,CH,77,abstract,460.80434,460.82249,507.767186,516.279675,534.300656,18.021011000033468,18.020997,D,ANS_D,1,2,"[46.815031, 8.370762]",ITI duration: 3.90s,2
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A1,Abstract,1,1,AbstractFirst,3,2019_CH_64,2019,CH,64,abstract,538.407238,538.430755,566.175626,572.17144,602.623174,30.451767799910158,30.451753,C,ANS_C,1,2,"[27.616749, 5.852433]",ITI duration: 3.59s,3
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A2,Abstract,2,2,AbstractFirst,1,2021_CH_83,2021,CH,83,abstract,757.02412,757.047495,818.164384,824.044719,879.180122,55.13544010021724,55.13543,B,ANS_B,1,2,"[60.992045, 5.740591]",ITI duration: 3.20s,4
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A2,Abstract,2,2,AbstractFirst,2,2019_CH_56,2019,CH,56,abstract,883.65271,883.672835,914.401115,924.007981,1116.875664,192.86771639995277,192.867701,E,ANS_E,1,2,"[30.601303, 9.471695]",ITI duration: 3.95s,5
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A2,Abstract,2,2,AbstractFirst,3,2021_CH_65,2021,CH,65,abstract,1121.983447,1121.993688,1150.065866,1153.87253,1164.151323,10.27882679994218,10.278818,A,ANS_A,1,2,"[27.944493, 3.67065]",ITI duration: 4.58s,6
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A3,Abstract,3,3,AbstractFirst,1,2022_CH_71,2022,CH,71,abstract,1178.907106,1178.918793,1200.671569,1210.167191,1295.047779,84.88062840001658,84.880617,B,ANS_B,1,2,"[21.627221, 9.356342]",ITI duration: 3.37s,7
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A3,Abstract,3,3,AbstractFirst,2,2022_CH_51,2022,CH,51,abstract,1299.021667,1299.036249,1347.935334,1362.519372,1429.993271,67.4739288999699,67.473915,B,ANS_B,1,2,"[48.770385, 14.45301]",ITI duration: 3.45s,8
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A3,Abstract,3,3,AbstractFirst,3,2022_CH_60,2022,CH,60,abstract,1434.734931,1434.752109,1480.277707,1486.556218,1545.19181,58.63562970003113,58.635621,B,ANS_B,1,2,"[45.400072, 6.140437]",ITI duration: 4.22s,9
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A4,Abstract,4,4,AbstractFirst,1,2021_CH_57,2021,CH,57,abstract,1600.656633,1600.667702,1627.387639,1639.228968,1682.703302,43.474371099844575,43.474363,B,ANS_B,1,2,"[26.594764, 11.707433]",ITI duration: 3.65s,10
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A4,Abstract,4,4,AbstractFirst,2,2019_CH_65,2019,CH,65,abstract,1687.293694,1687.309702,1715.742156,1721.281628,1780.673444,59.39185229991563,59.391842,A,ANS_A,1,2,"[28.3062, 5.406622]",ITI duration: 4.07s,11
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A4,Abstract,4,4,AbstractFirst,3,2021_CH_86,2021,CH,86,abstract,1785.277899,1785.288016,1817.292478,1826.84776,1850.927528,24.079796699807048,24.079783,A,ANS_A,1,2,"[31.87831, 9.422453]",ITI duration: 4.09s,12
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A5,Abstract,5,5,AbstractFirst,1,2020_CH_76,2020,CH,76,abstract,2025.156305,2025.174337,2091.748155,2106.788102,2181.008843,74.22077609994449,74.220767,D,ANS_D,1,2,"[66.449057, 14.905173]",ITI duration: 4.49s,13
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A5,Abstract,5,5,AbstractFirst,2,2021_CH_51,2021,CH,51,abstract,2186.015771,2186.030002,2205.82957,2210.766759,2269.060854,58.29412889992818,58.294116,A,ANS_A,1,2,"[19.674095, 4.806654]",ITI duration: 4.50s,14
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,A5,Abstract,5,5,AbstractFirst,3,2020_LC_31,2020,LC,31,abstract,2274.467332,2274.48755,2329.228003,2336.906005,2387.125455,50.21948500000872,50.219473,E,ANS_E,1,2,"[54.614254, 7.539597]",ITI duration: 4.89s,15
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C1,Concrete,1,6,AbstractFirst,1,2021_CH_76,2021,CH,76,concrete,2452.839034,2452.85925,2487.819543,2502.957656,2553.665683,50.70806490001269,50.708053,B,ANS_B,1,2,"[34.833605, 15.00404]",ITI duration: 4.95s,16
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C1,Concrete,1,6,AbstractFirst,2,2020_CH_78,2020,CH,78,concrete,2557.856676,2557.863468,2577.724191,2583.577287,2668.764599,85.18734210007824,85.187333,C,ANS_C,1,2,"[19.731891, 5.719861]",ITI duration: 3.67s,17
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C1,Concrete,1,6,AbstractFirst,3,2020_CH_84,2020,CH,84,concrete,2674.037345,2674.048609,2700.515991,2706.310828,2767.565709,61.25490970001556,61.254898,D,ANS_D,1,2,"[26.343882, 5.660204]",ITI duration: 4.75s,18
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C2,Concrete,2,7,AbstractFirst,1,2020_CH_70,2020,CH,70,concrete,2872.589927,2872.601799,2896.422256,2901.380066,2989.381412,88.00137760001235,88.001367,A,ANS_A,1,2,"[23.693501, 4.823673]",ITI duration: 3.23s,19
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C2,Concrete,2,7,AbstractFirst,2,2018_LC_44,2018,LC,44,concrete,2994.787964,2994.807799,3042.969517,3046.256714,3109.36181,63.105130299925804,63.105118,E,ANS_E,1,2,"[48.031586, 3.152327]",ITI duration: 4.89s,20
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C2,Concrete,2,7,AbstractFirst,3,2017_CH_75,2017,CH,75,concrete,3113.635092,3113.650821,3150.280693,3152.908951,3219.210968,66.30205239984207,66.302039,E,ANS_E,1,2,"[36.504386, 2.491666]",ITI duration: 3.76s,21
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C3,Concrete,3,8,AbstractFirst,1,2017_CH_47,2017,CH,47,concrete,3295.074572,3295.085344,3314.824413,3324.802434,3349.826036,25.023634900106117,25.023622,D,ANS_D,1,2,"[19.61103, 9.836772]",ITI duration: 3.22s,22
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C3,Concrete,3,8,AbstractFirst,2,2020_CH_56,2020,CH,56,concrete,3354.781816,3354.805167,3372.916407,3393.047659,3469.305942,76.2583296999801,76.25832,D,ANS_D,1,2,"[17.98386, 19.983826]",ITI duration: 4.43s,23
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C3,Concrete,3,8,AbstractFirst,3,2020_CH_59,2020,CH,59,concrete,3473.129238,3473.145525,3496.996367,3504.466161,3575.272837,70.80670519988053,70.806695,D,ANS_D,1,2,"[23.723036, 7.337336]",ITI duration: 3.30s,24
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C4,Concrete,4,9,AbstractFirst,1,2020_CH_82,2020,CH,82,concrete,3718.857019,3718.872459,3752.004881,3757.829506,3833.982185,76.15271079982631,76.152703,A,ANS_A,1,2,"[33.006554, 5.688685]",ITI duration: 3.97s,25
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C4,Concrete,4,9,AbstractFirst,2,2017_CH_68,2017,CH,68,concrete,3839.387612,3839.396537,3861.806661,3866.86149,3990.707318,123.84585879999213,123.845842,A,ANS_A,1,2,"[22.280866, 4.919576]",ITI duration: 4.89s,26
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C4,Concrete,4,9,AbstractFirst,3,2018_CH_77,2018,CH,77,concrete,3995.697936,3995.712381,4019.459541,4037.802166,4092.658387,54.856251100078225,54.856238,A,ANS_A,1,2,"[23.622516, 18.206746]",ITI duration: 4.47s,27
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C5,Concrete,5,10,AbstractFirst,1,2021_CH_46,2021,CH,46,concrete,4140.806708,4140.817673,4156.757489,4160.347548,4268.246909,107.89939339994453,107.899384,B,ANS_B,1,2,"[15.813503, 3.457386]",ITI duration: 3.22s,28
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C5,Concrete,5,10,AbstractFirst,2,2021_LC_26,2021,LC,26,concrete,4273.069729,4273.099877,4335.211013,4339.540036,4416.105842,76.56583790015429,76.565826,D,ANS_D,1,2,"[61.985545, 4.191414]",ITI duration: 4.31s,29
PID032,PID32,20251127_120756,2025-11-27 12:07:56,enem_blocks_PID32_20251127_120756.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID32/enem_blocks_PID32_20251127_120756.csv,C5,Concrete,5,10,AbstractFirst,3,2017_CH_69,2017,CH,69,concrete,4421.229516,4421.241885,4445.944023,4454.051709,4517.806442,63.754764599958435,63.754748,D,ANS_D,1,2,"[24.57567, 7.97376]",ITI duration: 4.61s,30
PID033,PID33,20251127_142019,2025-11-27 14:20:19,enem_blocks_PID33_20251127_142019.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID33/enem_blocks_PID33_20251127_142019.csv,A1,Abstract,1,1,AbstractFirst,1,2019_CH_56,2019,CH,56,abstract,237.384397,237.41303,270.474073,274.798383,359.073108,84.2747617000714,84.27475,D,ANS_D,1,2,"[32.932583, 4.169801]",ITI duration: 4.25s,1
