participant_id,participant_code,session_id,question_id,question_code,condition,condition_abstract,block,global_block_order,within_block_position,cumulative_trial_order,z_log_total_word_count,z_enem_correctness,response_time_sec,front_roi_mean_variable_lag4,front_roi_mean,back_roi_mean_variable_lag4,manual_override_session,no_override_cohort,type,abstracness,z_abstracness,z_abstracness_sq,threshold_distance_raw,z_threshold_distance,total_word_count,sentence_count,sentence_length,correctness,question_start_time,baseline_start_time,baseline_end_time,primary_window_start_time,primary_window_end_time,anterior_dorsal_n_channels,anterior_dorsal_mean_variable_lag4,anterior_ventral_n_channels,anterior_ventral_mean_variable_lag4,posterior_dorsal_n_channels,posterior_dorsal_mean_variable_lag4,posterior_ventral_n_channels,posterior_ventral_mean_variable_lag4
PID031,29,2025-11-26_002(PID031),2021_CH_83,23,Abstract,1.0,A2,7,1,19,1.1606719436386206,0.3913544668532575,84.37731199999962,-5.641988552205849e-07,2.8081470860347974e-08,-4.623979779218251e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,120,3,40.0,0.4347480454401885,3025.293704,3023.293704,3025.293704,3029.293704,3113.671016,5,-3.069333064021533e-07,5,-6.858726393195273e-07,5,-3.326780954846271e-07,6,-6.167055383082914e-07
PID031,29,2025-11-26_002(PID031),2020_CH_76,12,Abstract,1.0,A2,7,2,20,0.1255646198243954,-0.511405592177757,51.249419000000216,2.792661223647611e-07,2.680456255818132e-07,2.717892419554766e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,78,6,13.0,0.315717226144949,3114.796368,3112.796368,3114.796368,3118.796368,3169.590604,5,3.882183189398257e-07,5,2.415440901290167e-07,5,3.078479243852936e-07,6,2.6634523674329844e-07
PID031,29,2025-11-26_002(PID031),2020_LC_31,17,Abstract,1.0,A2,7,3,21,1.2969024283525536,0.491072224108366,76.15881300000001,3.429917819708935e-08,-1.0193819689990096e-07,4.0644256780351184e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,127,5,25.4,0.4478960422147685,3170.090604,3168.090604,3170.090604,3174.090604,3250.249417,5,-4.6842189791973715e-08,5,2.0364066613509648e-07,5,-3.48028185680413e-08,6,9.414342791274163e-08
PID031,29,2025-11-26_002(PID031),2021_CH_65,21,Abstract,1.0,A3,8,1,22,-0.1344565412126754,2.301474938515612,56.35570999999982,4.609702730939139e-09,-2.0279387583336245e-07,-2.8409940907082923e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,70,3,23.33,0.6866014614393652,3451.502539,3449.502539,3451.502539,3455.502539,3511.858249,5,-1.9300702302537553e-07,5,3.2174129810820805e-07,5,-1.749379469814586e-08,6,8.746456658513613e-08
PID031,29,2025-11-26_002(PID031),2019_CH_64,7,Abstract,1.0,A3,8,2,23,0.8851540163061837,1.676860146097159,46.40623600000026,-4.807238558394986e-07,6.51393452273455e-08,-2.468391978848108e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,107,11,9.73,0.604244682645566,3512.37661,3510.37661,3512.37661,3516.37661,3561.934568,5,-1.7076484609139912e-07,5,-7.697647616365653e-07,5,-2.330963676239044e-07,6,-3.5854945006423115e-07
PID031,29,2025-11-26_002(PID031),2022_CH_71,29,Abstract,1.0,A3,8,3,24,-0.5452427221661849,0.4620415654524358,83.58349899999985,5.553708197166871e-07,1.822678857137701e-07,1.430183138714304e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,59,3,19.67,0.444068288594161,3562.434568,3560.434568,3562.434568,3566.434568,3650.018067,5,3.2964804739349376e-07,5,7.967486548558924e-07,5,1.8567644839102758e-07,6,2.4476381569580024e-07
PID031,29,2025-11-26_002(PID031),2019_CH_65,8,Abstract,1.0,A4,9,1,25,0.4154157465811737,-0.3021956459204002,37.37412300000005,-9.397848526017837e-08,2.954252689879898e-07,-6.452235136791829e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,88,3,29.33,0.3433019991514724,3873.634636,3871.634636,3873.634636,3877.634636,3914.268601,5,-2.64840695872835e-08,5,2.0637915016518458e-08,5,-1.2212117222563028e-07,6,2.1920549129836853e-08
PID031,29,2025-11-26_002(PID031),2022_CH_51,27,Abstract,1.0,A4,9,2,26,0.4959657933609324,-0.9765675923399836,79.62688599999956,-1.811624627631701e-07,-1.8905297538910264e-07,-1.398942236467631e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,91,5,18.2,0.2543846345770937,3914.768601,3912.768601,3914.768601,3918.768601,3997.813753,5,-2.333344423144958e-07,5,7.365924820016965e-08,5,-1.1981698738201625e-07,6,-1.0435101997778758e-07
PID031,29,2025-11-26_002(PID031),2020_CH_77,13,Abstract,1.0,A4,9,3,27,0.1561746054758361,-0.6844944649159799,132.6771960000001,8.80240021259666e-09,-6.68063566496608e-08,8.570799200790227e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,79,1,79.0,0.2928950929249277,3998.313753,3996.313753,3998.313753,4002.313753,4134.990949,5,2.0821313293806294e-08,5,6.03734161780266e-08,5,2.2743048435818538e-07,6,-8.05448330633213e-08
PID031,29,2025-11-26_002(PID031),2021_CH_57,20,Abstract,1.0,A5,10,1,28,-1.2501139118066624,-0.5984069705038608,70.07318799999939,1.992656565140468e-08,9.866940472922993e-08,-2.037298235896677e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,44,2,22.0,0.304245910773413,4293.112737,4291.112737,4293.112737,4297.112737,4367.185925,5,2.5400878278372032e-08,5,5.519552154278232e-08,5,-1.3984316005104426e-07,6,-2.117475065520335e-07
PID031,29,2025-11-26_002(PID031),2022_CH_60,28,Abstract,1.0,A5,10,2,29,0.4425668985007616,0.5286921676923586,57.31439899999987,-4.422234215490087e-07,-1.2057860536937382e-07,-3.034340700667656e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,89,4,22.25,0.4528563111830808,4368.478272,4366.478272,4368.478272,4372.478272,4429.386565,5,-4.2761656071009623e-07,5,-4.124896258957163e-07,5,-3.8188842991407016e-07,6,-3.4503840142581087e-07
PID031,29,2025-11-26_002(PID031),2019_CH_56,6,Abstract,1.0,A5,10,3,30,-0.0667661106566081,0.0717737519545465,73.17688200000066,2.5691744560303245e-07,3.244115490886163e-07,-1.085173129337319e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,72,2,36.0,0.3926106536218327,4429.886565,4427.886565,4429.886565,4433.886565,4507.063447,5,2.841886719192075e-07,5,1.4462798458209826e-07,5,-5.7249733067905285e-08,6,1.9274794653744655e-07
PID032,30,2025-11-27_001,2022_CH_47,26,Abstract,1.0,A1,1,1,1,1.0374217805060666,0.6865312817739867,121.49730699999998,-2.1637234903729946e-07,-9.12278511841011e-08,-3.789501637565738e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,114,4,28.5,0.4736677315356127,359.811396,357.811396,359.811396,363.811396,485.266902,4,-3.98957216556781e-07,5,-2.570898843757191e-07,4,-1.06599969454653e-07,6,-5.413471349073238e-07
PID032,30,2025-11-27_001,2020_CH_77,13,Abstract,1.0,A1,1,2,2,0.1561746054758361,-0.6844944649159799,73.47817800000001,-2.0995689574345362e-07,2.342418049901635e-07,3.360005825025666e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,79,1,79.0,0.2928950929249277,485.766902,483.766902,485.766902,489.766902,562.875187,4,5.509303013758438e-08,5,-3.1437487555521324e-07,4,4.7153873649655614e-07,6,1.2053332149436563e-07
PID032,30,2025-11-27_001,2019_CH_64,7,Abstract,1.0,A1,1,3,3,0.8851540163061837,1.676860146097159,64.19241399999999,1.736267462894832e-07,6.854910266524775e-08,-4.516807976544355e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,107,11,9.73,0.604244682645566,563.375187,561.375187,563.375187,567.375187,631.567601,4,-6.801339568236883e-08,5,2.260620419075926e-07,4,-2.8748696512791986e-07,6,-4.002343373396686e-07
PID032,30,2025-11-27_001,2021_CH_83,23,Abstract,1.0,A2,2,1,4,1.1606719436386206,0.3913544668532575,122.13265,-1.0349464559641105e-07,1.562729685045117e-07,-1.2129394381147425e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,120,3,40.0,0.4347480454401885,781.991916,779.991916,781.991916,785.991916,908.117289,4,7.996422143294678e-08,5,-2.088059310492126e-07,4,-8.713268125206626e-08,6,-2.5024132522147824e-08
PID032,30,2025-11-27_001,2019_CH_56,6,Abstract,1.0,A2,2,2,5,-0.0667661106566081,0.0717737519545465,233.202806,2.274040956833417e-08,2.2966157789105122e-07,-1.1590487232481133e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,72,2,36.0,0.3926106536218327,908.617289,906.617289,908.617289,912.617289,1145.820095,4,-6.109269861635622e-08,5,5.745442604081263e-08,4,-8.331531886098273e-09,6,-5.694997012871183e-08
PID032,30,2025-11-27_001,2021_CH_65,21,Abstract,1.0,A2,2,3,6,-0.1344565412126754,2.301474938515612,42.15765699999997,3.821657497907924e-07,1.5000050060407934e-07,1.858370292748126e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,70,3,23.33,0.6866014614393652,1146.938101,1144.938101,1146.938101,1150.938101,1193.095758,4,4.057036902107931e-07,5,3.094965041839463e-07,4,2.1987458075295987e-07,6,1.36135138372254e-07
PID032,30,2025-11-27_001,2022_CH_71,29,Abstract,1.0,A3,3,1,7,-0.5452427221661849,0.4620415654524358,116.12896999999998,2.469147848048892e-07,3.8310557004788745e-07,2.000725266922558e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,59,3,19.67,0.444068288594161,1203.863216,1201.863216,1203.863216,1207.863216,1323.480655,4,3.66752832929428e-07,5,1.1718124602182764e-07,4,3.9095702173923524e-07,6,1.3065642035796498e-07
PID032,30,2025-11-27_001,2022_CH_51,27,Abstract,1.0,A3,3,2,8,0.4959657933609324,-0.9765675923399836,130.95701999999983,-2.54337657003178e-07,-2.6739003791662334e-08,-2.6075145854839946e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,91,5,18.2,0.2543846345770937,1323.980655,1321.980655,1323.980655,1327.980655,1458.937675,4,-2.1290870206923004e-07,5,-2.0035268129995496e-07,4,-1.91678042670175e-07,6,-3.258308399970303e-07
PID032,30,2025-11-27_001,2022_CH_60,28,Abstract,1.0,A3,3,3,9,0.4425668985007616,0.5286921676923586,110.43967900000008,-1.6414261791486496e-07,5.8136689984796473e-08,1.623324440195751e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,89,4,22.25,0.4528563111830808,1459.696559,1457.696559,1459.696559,1463.696559,1574.136238,4,-3.633073479671391e-07,5,-8.248547893586545e-08,4,1.350743788246702e-07,6,3.5946837044824575e-08
PID032,30,2025-11-27_001,2021_CH_57,20,Abstract,1.0,A4,4,1,10,-1.2501139118066624,-0.5984069705038608,82.0356220000001,2.744096448679945e-07,-2.8032822139542857e-07,2.075496442925714e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,44,2,22.0,0.304245910773413,1625.612115,1623.612115,1625.612115,1629.612115,1711.647737,4,2.768437014357608e-07,5,2.620243854079763e-07,4,1.82304792329756e-07,6,1.6297874517440135e-07
PID032,30,2025-11-27_001,2019_CH_65,8,Abstract,1.0,A4,4,2,11,0.4154157465811737,-0.3021956459204002,93.3637130000002,9.32532567762348e-08,1.3714216189631332e-07,-2.98888995894649e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,88,3,29.33,0.3433019991514724,1712.254141,1710.254141,1712.254141,1716.254141,1809.617854,4,4.674510170992638e-08,5,-9.914494858748773e-09,4,-3.6546924499120226e-07,6,-1.6769925409288184e-07
PID032,30,2025-11-27_001,2021_CH_86,24,Abstract,1.0,A4,4,3,12,-0.5048577147492145,1.3097621052999473,65.63946899999996,-3.355086302260676e-07,-6.959711402436207e-08,-7.950438719035955e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,60,1,60.0,0.5558420311097073,1810.232457,1808.232457,1810.232457,1814.232457,1879.871926,4,-4.21554636642452e-07,5,-3.611397318066486e-07,4,-6.338024519453914e-07,6,-7.5730404702065e-07
PID032,30,2025-11-27_001,2020_CH_76,12,Abstract,1.0,A5,5,1,13,0.1255646198243954,-0.511405592177757,155.83447800000022,-2.086322821832255e-07,-2.249844962822397e-07,-4.183726086872722e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,78,6,13.0,0.315717226144949,2050.118794,2048.118794,2050.118794,2054.118794,2209.953272,4,-3.128373489241487e-07,5,-2.447392411575075e-07,4,-2.743324221597743e-07,6,-5.838786234679878e-07
PID032,30,2025-11-27_001,2021_CH_51,19,Abstract,1.0,A5,5,2,14,-0.6706373311158704,0.6512534794066687,83.03083500000002,4.097723581179726e-07,1.5647381389131902e-08,-9.090346660560329e-08,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,56,3,18.67,0.4690162788304226,2210.974448,2208.974448,2210.974448,2214.974448,2298.005283,4,2.2460770471213504e-07,5,3.359732723048518e-07,4,-1.3174427961772315e-07,6,-2.5571259490284575e-08
PID032,30,2025-11-27_001,2020_LC_31,17,Abstract,1.0,A5,5,3,15,1.2969024283525536,0.491072224108366,112.63793499999974,-3.803379126390562e-07,-1.9986790959483173e-08,1.2382352419899912e-07,False,True,abstract,1.0,0.9812656949866586,0.9628823641576502,0.5,0.8799181669789496,127,5,25.4,0.4478960422147685,2299.43197,2297.43197,2299.43197,2303.43197,2416.069905,4,-1.8153772322516316e-07,5,-4.4400928914351886e-07,4,2.9477355850772725e-07,6,-8.689649380647181e-08
PID032,30,2025-11-27_001,2021_CH_76,22,Concrete,0.0,C1,6,1,16,0.3601753510213835,-1.5422365867215426,100.80643699999972,-1.1984350949707098e-07,-1.9692661534330042e-07,-4.327277092449565e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,86,5,17.2,0.1797999836750338,2477.803695,2475.803695,2477.803695,2481.803695,2582.307914,4,-1.7927363068863967e-07,5,-3.1674704479282723e-07,4,-6.506093849267918e-08,6,-5.913973529483353e-08
PID032,30,2025-11-27_001,2020_CH_78,14,Concrete,0.0,C1,6,2,17,-2.3361669895037065,0.0020441611073083,110.90110499999992,2.4832421359656e-07,2.962847562238084e-07,1.990700666756342e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,28,1,28.0,0.3834166598860249,2582.807914,2580.807914,2582.807914,2586.807914,2697.709019,4,1.8987082774964939e-07,5,1.1710670931868212e-07,4,1.6889091855785928e-07,6,1.6617444780314896e-07
PID032,30,2025-11-27_001,2020_CH_84,16,Concrete,0.0,C1,6,3,18,-0.5863181049301306,-1.2526273197494673,93.51712300000008,6.770979743048915e-08,6.147775783493385e-07,5.5439036541328323e-08,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,58,1,58.0,0.217985576821657,2698.993035,2696.993035,2698.993035,2702.993035,2796.510158,4,-4.775212990421221e-08,5,1.223527456202538e-07,4,1.417063694865776e-07,6,-6.621359299282819e-08
PID032,30,2025-11-27_001,2020_CH_70,11,Concrete,0.0,C2,7,1,19,-0.169030538835905,-1.0488884828831635,116.77959200000032,-3.452408810144215e-07,-2.184337155050417e-07,-1.480981166029455e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,69,2,34.5,0.244848972506758,2897.546242,2895.546242,2897.546242,2901.546242,3018.325834,4,-2.776175831507698e-07,5,-2.6027321716604335e-07,4,-1.2451645585380732e-07,6,-1.7463484326447247e-07
PID032,30,2025-11-27_001,2018_LC_44,5,Concrete,0.0,C2,7,2,20,1.389688140576973,-0.6674086028177602,114.55401299999994,-1.7999120929814742e-07,4.1099658757661046e-08,2.124152050944997e-07,False,True,concrete,0.16670000000000007,-1.2487538600188395,1.5593862029119514,0.33329999999999993,-0.22025452992132732,132,7,18.86,0.2951478999067735,3019.75222,3017.75222,3019.75222,3023.75222,3138.095236,4,-3.4432780552980306e-07,5,-9.788618734508054e-08,4,4.2187142820309645e-08,6,7.659621666983464e-08
PID032,30,2025-11-27_001,2017_CH_75,3,Concrete,0.0,C2,7,3,21,0.929652535764228,-1.4157789468713895,105.56012699999974,-4.908087006460299e-07,-7.043667554403516e-08,-6.212963432417875e-07,False,True,concrete,0.33329999999999993,-0.8029105168484137,0.6446652980657869,0.16670000000000007,-1.3197672551977875,109,4,27.25,0.1964736904113095,3138.595236,3136.595236,3138.595236,3142.595236,3248.155363,4,-2.0478508893299297e-07,5,-7.025602303580494e-07,4,-3.949522313902845e-07,6,-6.374476280975724e-07
